fname,talhao,classe,bounds_minx,bounds_miny,bounds_maxx,bounds_maxy,cobertura_valida,cobertura_pos_mascara,frac_mascara_total,n_instancias,n_pixels_cafe
train_000754,multiplos_mosaico,misto,709802.7886300001,7697903.7707400005,709878.51343,7697979.4955400005,0.3937263488769531,0.3937263488769531,0.02862834930419922,161,81455
train_000755,talhao_12,jovem,709817.9483800001,7697903.7707400005,709893.67318,7697979.4955400005,0.3338651657104492,0.3338651657104492,0.07992172241210938,118,96266
train_000756,talhao_12,jovem,709833.1081300001,7697903.7707400005,709908.83293,7697979.4955400005,0.24126148223876953,0.24126148223876953,0.12052631378173828,87,68517
train_000757,talhao_12,jovem,709848.26788,7697903.7707400005,709923.99268,7697979.4955400005,0.2226705551147461,0.2226705551147461,0.1973867416381836,80,55000
train_000758,talhao_12,jovem,709863.42763,7697903.7707400005,709939.15243,7697979.4955400005,0.22168827056884766,0.22168827056884766,0.3926734924316406,80,54782
train_000759,multiplos_mosaico,misto,709878.58738,7697903.7707400005,709954.31218,7697979.4955400005,0.1988697052001953,0.1988697052001953,0.5546274185180664,72,47664
train_000760,talhao_22,jovem,709939.22638,7697903.7707400005,710014.95118,7697979.4955400005,0.25452518463134766,0.25452518463134766,0.6333379745483398,68,116639
train_000761,talhao_22,jovem,709954.38613,7697903.7707400005,710030.1109300001,7697979.4955400005,0.45447254180908203,0.45447254180908203,0.44251441955566406,97,220742
train_000762,talhao_22,jovem,709969.54588,7697903.7707400005,710045.2706800001,7697979.4955400005,0.6265125274658203,0.6265125274658203,0.2622995376586914,127,300212
train_000763,talhao_22,jovem,709984.70563,7697903.7707400005,710060.4304300001,7697979.4955400005,0.7322731018066406,0.7322731018066406,0.11454582214355469,155,345903
train_000764,talhao_22,jovem,709999.86538,7697903.7707400005,710075.59018,7697979.4955400005,0.7035055160522461,0.7035055160522461,0.022768020629882812,151,332586
train_000765,talhao_22,jovem,710015.0251300001,7697903.7707400005,710090.74993,7697979.4955400005,0.5578861236572266,0.5578861236572266,0.0,123,265687
train_000766,talhao_22,jovem,710030.1848800001,7697903.7707400005,710105.90968,7697979.4955400005,0.3579225540161133,0.3579225540161133,0.0,92,161553
train_000767,talhao_22,jovem,710045.3446300001,7697903.7707400005,710121.06943,7697979.4955400005,0.18615341186523438,0.18615341186523438,0.0,59,82271
train_000768,talhao_5,jovem,709696.67038,7697888.61099,709772.39518,7697964.33579,0.5613670349121094,0.5613670349121094,0.0,202,136501
train_000769,talhao_5,jovem,709711.83013,7697888.61099,709787.55493,7697964.33579,0.7615623474121094,0.7615623474121094,0.0,295,173993
train_000770,talhao_5,jovem,709726.98988,7697888.61099,709802.71468,7697964.33579,0.9443016052246094,0.9443016052246094,0.0,374,190838
train_000771,talhao_5,jovem,709742.14963,7697888.61099,709817.87443,7697964.33579,0.9699678421020508,0.9699678421020508,0.0,415,174574
train_000772,talhao_5,jovem,709757.30938,7697888.61099,709833.0341800001,7697964.33579,0.9579505920410156,0.9579505920410156,0.0,424,160567
train_000773,talhao_5,jovem,709772.46913,7697888.61099,709848.1939300001,7697964.33579,0.7623767852783203,0.7623767852783203,0.0,349,115532
train_000774,talhao_5,jovem,709787.62888,7697888.61099,709863.3536800001,7697964.33579,0.5707035064697266,0.5707035064697266,0.0,258,79822
train_000775,multiplos_mosaico,misto,709802.7886300001,7697888.61099,709878.51343,7697964.33579,0.43299007415771484,0.43299007415771484,0.006731986999511719,202,74093
train_000776,talhao_12,jovem,709817.9483800001,7697888.61099,709893.67318,7697964.33579,0.4069833755493164,0.4069833755493164,0.01794719696044922,168,91350
train_000777,talhao_12,jovem,709833.1081300001,7697888.61099,709908.83293,7697964.33579,0.3170013427734375,0.3170013427734375,0.02626800537109375,127,75742
train_000778,talhao_12,jovem,709848.26788,7697888.61099,709923.99268,7697964.33579,0.31279468536376953,0.31279468536376953,0.12766075134277344,124,73201
train_000779,talhao_12,jovem,709863.42763,7697888.61099,709939.15243,7697964.33579,0.3040180206298828,0.3040180206298828,0.32784366607666016,119,71375
train_000780,multiplos_mosaico,misto,709878.58738,7697888.61099,709954.31218,7697964.33579,0.24117183685302734,0.24117183685302734,0.5130643844604492,90,56717
train_000781,talhao_22,jovem,709939.22638,7697888.61099,710014.95118,7697964.33579,0.3054485321044922,0.3054485321044922,0.6211719512939453,63,146309
train_000782,talhao_22,jovem,709954.38613,7697888.61099,710030.1109300001,7697964.33579,0.5056438446044922,0.5056438446044922,0.42922210693359375,89,251356
train_000783,talhao_22,jovem,709969.54588,7697888.61099,710045.2706800001,7697964.33579,0.7034435272216797,0.7034435272216797,0.2392559051513672,126,343474
train_000784,talhao_22,jovem,709984.70563,7697888.61099,710060.4304300001,7697964.33579,0.8492822647094727,0.8492822647094727,0.06959056854248047,158,404808
train_000785,talhao_22,jovem,709999.86538,7697888.61099,710075.59018,7697964.33579,0.8411703109741211,0.8411703109741211,0.0015707015991210938,165,397055
train_000786,talhao_22,jovem,710015.0251300001,7697888.61099,710090.74993,7697964.33579,0.7007913589477539,0.7007913589477539,0.0,152,321360
train_000787,talhao_22,jovem,710030.1848800001,7697888.61099,710105.90968,7697964.33579,0.5042009353637695,0.5042009353637695,0.0,124,216397
train_000788,talhao_22,jovem,710045.3446300001,7697888.61099,710121.06943,7697964.33579,0.30648040771484375,0.30648040771484375,0.0,88,124455
train_000789,talhao_5,jovem,709696.67038,7697873.45124,709772.39518,7697949.17604,0.5441122055053711,0.5441122055053711,0.0,204,119931
train_000790,talhao_5,jovem,709711.83013,7697873.45124,709787.55493,7697949.17604,0.7443075180053711,0.7443075180053711,0.0,297,153557
train_000791,talhao_5,jovem,709726.98988,7697873.45124,709802.71468,7697949.17604,0.9344215393066406,0.9344215393066406,0.0,382,171737
train_000792,talhao_5,jovem,709742.14963,7697873.45124,709817.87443,7697949.17604,0.9801654815673828,0.9801654815673828,0.0,420,171321
train_000793,talhao_5,jovem,709757.30938,7697873.45124,709833.0341800001,7697949.17604,0.9533786773681641,0.9533786773681641,0.0,416,158336
train_000794,talhao_5,jovem,709772.46913,7697873.45124,709848.1939300001,7697949.17604,0.7531833648681641,0.7531833648681641,0.0,346,111684
train_000795,talhao_5,jovem,709787.62888,7697873.45124,709863.3536800001,7697949.17604,0.5761709213256836,0.5761709213256836,0.0,261,84601
train_000796,multiplos_mosaico,misto,709802.7886300001,7697873.45124,709878.51343,7697949.17604,0.47853565216064453,0.47853565216064453,0.0,214,90256
train_000797,talhao_12,jovem,709817.9483800001,7697873.45124,709893.67318,7697949.17604,0.47403812408447266,0.47403812408447266,0.0,193,108746
train_000798,talhao_12,jovem,709833.1081300001,7697873.45124,709908.83293,7697949.17604,0.37540435791015625,0.37540435791015625,0.0,147,92444
train_000799,talhao_12,jovem,709848.26788,7697873.45124,709923.99268,7697949.17604,0.37540435791015625,0.37540435791015625,0.12224769592285156,147,92444
train_000800,talhao_12,jovem,709863.42763,7697873.45124,709939.15243,7697949.17604,0.35177135467529297,0.35177135467529297,0.32244300842285156,138,85838
train_000801,multiplos_mosaico,misto,709878.58738,7697873.45124,709954.31218,7697949.17604,0.24884700775146484,0.24884700775146484,0.5219049453735352,98,59534
train_000802,talhao_22,jovem,709939.22638,7697873.45124,710014.95118,7697949.17604,0.3071565628051758,0.3071565628051758,0.6373872756958008,59,154109
train_000803,talhao_22,jovem,709954.38613,7697873.45124,710030.1109300001,7697949.17604,0.5073518753051758,0.5073518753051758,0.43797969818115234,86,255856
train_000804,talhao_22,jovem,709969.54588,7697873.45124,710045.2706800001,7697949.17604,0.7075471878051758,0.7075471878051758,0.2479991912841797,132,345815
train_000805,talhao_22,jovem,709984.70563,7697873.45124,710060.4304300001,7697949.17604,0.882725715637207,0.882725715637207,0.07833385467529297,179,413125
train_000806,talhao_22,jovem,709999.86538,7697873.45124,710075.59018,7697949.17604,0.8857707977294922,0.8857707977294922,0.00656890869140625,189,406187
train_000807,talhao_22,jovem,710015.0251300001,7697873.45124,710090.74993,7697949.17604,0.763087272644043,0.763087272644043,0.0,192,326738
train_000808,talhao_22,jovem,710030.1848800001,7697873.45124,710105.90968,7697949.17604,0.5722417831420898,0.5722417831420898,0.0,163,226103
train_000809,talhao_22,jovem,710045.3446300001,7697873.45124,710121.06943,7697949.17604,0.37204647064208984,0.37204647064208984,0.0,117,136295
train_000810,multiplos_mosaico,misto,710060.50438,7697873.45124,710136.22918,7697949.17604,0.18567371368408203,0.18567371368408203,0.0,63,64053
train_000811,talhao_5,jovem,709696.67038,7697858.29149,709772.39518,7697934.01629,0.5209789276123047,0.5209789276123047,0.0,198,106414
train_000812,talhao_5,jovem,709711.83013,7697858.29149,709787.55493,7697934.01629,0.7211742401123047,0.7211742401123047,0.0,287,135119
train_000813,talhao_5,jovem,709726.98988,7697858.29149,709802.71468,7697934.01629,0.9156885147094727,0.9156885147094727,0.0,379,157798
train_000814,talhao_5,jovem,709742.14963,7697858.29149,709817.87443,7697934.01629,0.9900493621826172,0.9900493621826172,0.0,419,170970
train_000815,talhao_5,jovem,709757.30938,7697858.29149,709833.0341800001,7697934.01629,0.9394149780273438,0.9394149780273438,0.0,401,158669
train_000816,talhao_5,jovem,709772.46913,7697858.29149,709848.1939300001,7697934.01629,0.7392196655273438,0.7392196655273438,0.0,334,112703
train_000817,talhao_5,jovem,709787.62888,7697858.29149,709863.3536800001,7697934.01629,0.5839300155639648,0.5839300155639648,0.0,261,96959
train_000818,multiplos_mosaico,misto,709802.7886300001,7697858.29149,709878.51343,7697934.01629,0.5258426666259766,0.5258426666259766,0.0,218,112444
train_000819,talhao_12,jovem,709817.9483800001,7697858.29149,709893.67318,7697934.01629,0.5180568695068359,0.5180568695068359,0.0,198,129108
train_000820,talhao_12,jovem,709833.1081300001,7697858.29149,709908.83293,7697934.01629,0.41051292419433594,0.41051292419433594,0.0019006729125976562,153,107186
train_000821,talhao_12,jovem,709848.26788,7697858.29149,709923.99268,7697934.01629,0.41051292419433594,0.41051292419433594,0.1503887176513672,153,107186
train_000822,talhao_12,jovem,709863.42763,7697858.29149,709939.15243,7697934.01629,0.3649616241455078,0.3649616241455078,0.3505840301513672,137,94027
train_000823,multiplos_mosaico,misto,709878.58738,7697858.29149,709954.31218,7697934.01629,0.22252273559570312,0.22252273559570312,0.544001579284668,91,54943
train_000824,talhao_22,jovem,709939.22638,7697858.29149,710014.95118,7697934.01629,0.2579917907714844,0.2579917907714844,0.6802577972412109,45,131591
train_000825,talhao_22,jovem,709954.38613,7697858.29149,710030.1109300001,7697934.01629,0.4487342834472656,0.4487342834472656,0.48689746856689453,66,228758
train_000826,talhao_22,jovem,709969.54588,7697858.29149,710045.2706800001,7697934.01629,0.6270103454589844,0.6270103454589844,0.2983570098876953,114,302124
train_000827,talhao_22,jovem,709984.70563,7697858.29149,710060.4304300001,7697934.01629,0.7707920074462891,0.7707920074462891,0.1299571990966797,151,356710
train_000828,talhao_22,jovem,709999.86538,7697858.29149,710075.59018,7697934.01629,0.7869062423706055,0.7869062423706055,0.035309791564941406,163,356101
train_000829,talhao_22,jovem,710015.0251300001,7697858.29149,710090.74993,7697934.01629,0.6994686126708984,0.6994686126708984,0.0,176,292308
train_000830,talhao_22,jovem,710030.1848800001,7697858.29149,710105.90968,7697934.01629,0.5180692672729492,0.5180692672729492,0.0,151,196321
train_000831,talhao_22,jovem,710045.3446300001,7697858.29149,710121.06943,7697934.01629,0.33989620208740234,0.33989620208740234,0.0,105,123114
train_000832,multiplos_mosaico,misto,710060.50438,7697858.29149,710136.22918,7697934.01629,0.18478679656982422,0.18478679656982422,0.0,63,63512
train_000833,talhao_5,jovem,709696.67038,7697843.13174,709772.39518,7697918.85654,0.4764261245727539,0.4764261245727539,0.0,164,94403
train_000834,talhao_5,jovem,709711.83013,7697843.13174,709787.55493,7697918.85654,0.6766214370727539,0.6766214370727539,0.0,252,119040
train_000835,talhao_5,jovem,709726.98988,7697843.13174,709802.71468,7697918.85654,0.8747882843017578,0.8747882843017578,0.0,343,144806
train_000836,talhao_5,jovem,709742.14963,7697843.13174,709817.87443,7697918.85654,0.9879913330078125,0.9879913330078125,0.0,398,164636
train_000837,talhao_5,jovem,709757.30938,7697843.13174,709833.0341800001,7697918.85654,0.9201316833496094,0.9201316833496094,0.0,376,152825
train_000838,talhao_5,jovem,709772.46913,7697843.13174,709848.1939300001,7697918.85654,0.7199363708496094,0.7199363708496094,0.0,318,106819
train_000839,talhao_5,jovem,709787.62888,7697843.13174,709863.3536800001,7697918.85654,0.5797929763793945,0.5797929763793945,0.0,252,96100
train_000840,multiplos_mosaico,misto,709802.7886300001,7697843.13174,709878.51343,7697918.85654,0.5522785186767578,0.5522785186767578,0.0,215,115326
train_000841,talhao_12,jovem,709817.9483800001,7697843.13174,709893.67318,7697918.85654,0.5373744964599609,0.5373744964599609,0.0,195,127940
train_000842,talhao_12,jovem,709833.1081300001,7697843.13174,709908.83293,7697918.85654,0.4327106475830078,0.4327106475830078,0.00974273681640625,151,106799
train_000843,talhao_12,jovem,709848.26788,7697843.13174,709923.99268,7697918.85654,0.4327106475830078,0.4327106475830078,0.15511226654052734,151,106799
train_000844,talhao_12,jovem,709863.42763,7697843.13174,709939.15243,7697918.85654,0.37186527252197266,0.37186527252197266,0.3199758529663086,132,92636
train_000845,multiplos_mosaico,misto,709878.58738,7697843.13174,709954.31218,7697918.85654,0.19900131225585938,0.19900131225585938,0.4733161926269531,82,47247
train_000846,talhao_22,jovem,709939.22638,7697843.13174,710014.95118,7697918.85654,0.18106460571289062,0.18106460571289062,0.5822467803955078,32,94558
train_000847,talhao_22,jovem,709954.38613,7697843.13174,710030.1109300001,7697918.85654,0.3317289352416992,0.3317289352416992,0.42896461486816406,44,174539
train_000848,talhao_22,jovem,709969.54588,7697843.13174,710045.2706800001,7697918.85654,0.4699268341064453,0.4699268341064453,0.27691650390625,78,234453
train_000849,talhao_22,jovem,709984.70563,7697843.13174,710060.4304300001,7697918.85654,0.5774564743041992,0.5774564743041992,0.1316547393798828,108,271630
train_000850,talhao_22,jovem,709999.86538,7697843.13174,710075.59018,7697918.85654,0.608891487121582,0.608891487121582,0.036887168884277344,118,279136
train_000851,talhao_22,jovem,710015.0251300001,7697843.13174,710090.74993,7697918.85654,0.5615320205688477,0.5615320205688477,0.0,136,235838
train_000852,talhao_22,jovem,710030.1848800001,7697843.13174,710105.90968,7697918.85654,0.4202108383178711,0.4202108383178711,0.0,123,156963
train_000853,talhao_22,jovem,710045.3446300001,7697843.13174,710121.06943,7697918.85654,0.2821159362792969,0.2821159362792969,0.0,88,97271
train_000854,multiplos_mosaico,misto,710060.50438,7697843.13174,710136.22918,7697918.85654,0.1670846939086914,0.1670846939086914,0.0,55,56255
train_000855,talhao_5,jovem,709696.67038,7697834.70144,709772.39518,7697910.42624,0.4339408874511719,0.4339408874511719,0.0,143,82353
train_000856,talhao_5,jovem,709711.83013,7697834.70144,709787.55493,7697910.42624,0.6252965927124023,0.6252965927124023,0.0,220,103809
train_000857,talhao_5,jovem,709726.98988,7697834.70144,709802.71468,7697910.42624,0.8109893798828125,0.8109893798828125,0.0,306,127808
train_000858,talhao_5,jovem,709742.14963,7697834.70144,709817.87443,7697910.42624,0.927189826965332,0.927189826965332,0.0,360,148662
train_000859,talhao_5,jovem,709757.30938,7697834.70144,709833.0341800001,7697910.42624,0.8611621856689453,0.8611621856689453,0.0,335,138665
train_000860,talhao_5,jovem,709772.46913,7697834.70144,709848.1939300001,7697910.42624,0.6643791198730469,0.6643791198730469,0.0,284,96380
train_000861,talhao_5,jovem,709787.62888,7697834.70144,709863.3536800001,7697910.42624,0.5331287384033203,0.5331287384033203,0.0,230,88848
train_000862,multiplos_mosaico,misto,709802.7886300001,7697834.70144,709878.51343,7697910.42624,0.5147285461425781,0.5147285461425781,0.0,197,107820
train_000863,talhao_12,jovem,709817.9483800001,7697834.70144,709893.67318,7697910.42624,0.4934854507446289,0.4934854507446289,0.0,180,116676
train_000864,talhao_12,jovem,709833.1081300001,7697834.70144,709908.83293,7697910.42624,0.39914703369140625,0.39914703369140625,0.00974273681640625,140,96822
train_000865,talhao_12,jovem,709848.26788,7697834.70144,709923.99268,7697910.42624,0.39914703369140625,0.39914703369140625,0.13774490356445312,140,96822
train_000866,talhao_12,jovem,709863.42763,7697834.70144,709939.15243,7697910.42624,0.3383016586303711,0.3383016586303711,0.2803211212158203,121,82659
train_000867,multiplos_mosaico,misto,709878.58738,7697834.70144,709954.31218,7697910.42624,0.17020320892333984,0.17020320892333984,0.4113740921020508,72,39441
train_000868,talhao_22,jovem,709954.38613,7697834.70144,710030.1109300001,7697910.42624,0.25774478912353516,0.25774478912353516,0.39655208587646484,25,139958
train_000869,talhao_22,jovem,709969.54588,7697834.70144,710045.2706800001,7697910.42624,0.3736553192138672,0.3736553192138672,0.26679134368896484,52,193466
train_000870,talhao_22,jovem,709984.70563,7697834.70144,710060.4304300001,7697910.42624,0.4661283493041992,0.4661283493041992,0.1316547393798828,76,224523
train_000871,talhao_22,jovem,709999.86538,7697834.70144,710075.59018,7697910.42624,0.49788379669189453,0.49788379669189453,0.036887168884277344,91,232359
train_000872,talhao_22,jovem,710015.0251300001,7697834.70144,710090.74993,7697910.42624,0.4700889587402344,0.4700889587402344,0.0,112,199198
train_000873,talhao_22,jovem,710030.1848800001,7697834.70144,710105.90968,7697910.42624,0.3510551452636719,0.3510551452636719,0.0,105,130198
train_000874,talhao_22,jovem,710045.3446300001,7697834.70144,710121.06943,7697910.42624,0.23524761199951172,0.23524761199951172,0.0,76,76901
